cod_ine,municipio,provincia,pob,pob_previa,var
12040,Castelló de la Plana,Castellón/Castelló,172637,172637,172.637
12041,Castillo de Villamalefa,Castellón/Castelló,105,105,0.105
12042,Catí,Castellón/Castelló,717,717,0.717
12043,Caudiel,Castellón/Castelló,664,664,0.664
12044,Cervera del Maestre,Castellón/Castelló,590,590,0.59
12053,Chilches/Xilxes,Castellón/Castelló,2793,2793,2.793
12055,Chodos/Xodos,Castellón/Castelló,108,108,0.108
12056,Chóvar,Castellón/Castelló,303,303,0.303
12045,Cinctorres,Castellón/Castelló,404,404,0.404
12046,Cirat,Castellón/Castelló,211,211,0.211
12048,Cortes de Arenoso,Castellón/Castelló,293,293,0.293
12049,Costur,Castellón/Castelló,532,532,0.532
12050,Les Coves de Vinromà,Castellón/Castelló,1789,1789,1.789
12051,Culla,Castellón/Castelló,509,509,0.509
12057,Eslida,Castellón/Castelló,747,747,0.747
12058,Espadilla,Castellón/Castelló,84,84,0.084
12059,Fanzara,Castellón/Castelló,273,273,0.273
12060,Figueroles,Castellón/Castelló,527,527,0.527
12061,Forcall,Castellón/Castelló,452,452,0.452
12063,Fuente la Reina,Castellón/Castelló,49,49,0.049
12064,Fuentes de Ayódar,Castellón/Castelló,92,92,0.092
12065,Gaibiel,Castellón/Castelló,187,187,0.187
12067,Geldo,Castellón/Castelló,627,627,0.627
12068,Herbés,Castellón/Castelló,53,53,0.053
12069,Higueras,Castellón/Castelló,50,50,0.05
12070,La Jana,Castellón/Castelló,665,665,0.665
12071,Jérica,Castellón/Castelló,1649,1649,1.649
12074,La Llosa,Castellón/Castelló,980,980,0.98
12072,Llucena/Lucena del Cid,Castellón/Castelló,1311,1311,1.311
12073,Ludiente,Castellón/Castelló,154,154,0.154
12075,La Mata de Morella,Castellón/Castelló,167,167,0.167
12076,Matet,Castellón/Castelló,73,73,0.073
12077,Moncofa,Castellón/Castelló,6955,6955,6.955
12078,Montán,Castellón/Castelló,363,363,0.363
12079,Montanejos,Castellón/Castelló,551,551,0.551
12080,Morella,Castellón/Castelló,2455,2455,2.455
12081,Navajas,Castellón/Castelló,772,772,0.772
12082,Nules,Castellón/Castelló,13434,13434,13.434
12083,Olocau del Rey,Castellón/Castelló,117,117,0.117
12084,Onda,Castellón/Castelló,24955,24955,24.955
12085,Oropesa del Mar/Orpesa,Castellón/Castelló,9642,9642,9.642
12087,Palanques,Castellón/Castelló,36,36,0.036
12088,Pavías,Castellón/Castelló,72,72,0.072
12089,Peníscola/Peñíscola,Castellón/Castelló,7901,7901,7.901
12090,Pina de Montalgrao,Castellón/Castelló,116,116,0.116
12093,La Pobla de Benifassà,Castellón/Castelló,214,214,0.214
12094,La Pobla Tornesa,Castellón/Castelló,1244,1244,1.244
12091,Portell de Morella,Castellón/Castelló,181,181,0.181
12092,Puebla de Arenoso,Castellón/Castelló,159,159,0.159
12095,Ribesalbes,Castellón/Castelló,1158,1158,1.158
12096,Rossell,Castellón/Castelló,900,900,0.9
12097,Sacañet,Castellón/Castelló,58,58,0.058
12098,La Salzadella,Castellón/Castelló,683,683,0.683
12101,San Rafael del Río,Castellón/Castelló,469,469,0.469
12902,Sant Joan de Moró,Castellón/Castelló,3341,3341,3.341
12099,Sant Jordi/San Jorge,Castellón/Castelló,1073,1073,1.073
12100,Sant Mateu,Castellón/Castelló,1955,1955,1.955
12102,Santa Magdalena de Pulpis,Castellón/Castelló,762,762,0.762
12104,Segorbe,Castellón/Castelló,9175,9175,9.175
12103,La Serratella,Castellón/Castelló,93,93,0.093
12105,Sierra Engarcerán,Castellón/Castelló,995,995,0.995
12106,Soneja,Castellón/Castelló,1477,1477,1.477
12107,Sot de Ferrer,Castellón/Castelló,428,428,0.428
12108,Sueras/Suera,Castellón/Castelló,559,559,0.559
12109,Tales,Castellón/Castelló,848,848,0.848
12110,Teresa,Castellón/Castelló,247,247,0.247
12111,Tírig,Castellón/Castelló,417,417,0.417
12112,Todolella,Castellón/Castelló,145,145,0.145
12113,Toga,Castellón/Castelló,101,101,0.101
12114,Torás,Castellón/Castelló,246,246,0.246
12115,El Toro,Castellón/Castelló,240,240,0.24
12116,Torralba del Pinar,Castellón/Castelló,63,63,0.063
12119,La Torre d'En Besora,Castellón/Castelló,166,166,0.166
12120,La Torre d'en Doménec,Castellón/Castelló,157,157,0.157
12117,Torreblanca,Castellón/Castelló,5581,5581,5.581
12118,Torrechiva,Castellón/Castelló,93,93,0.093
12121,Traiguera,Castellón/Castelló,1363,1363,1.363
12122,Les Useras/Useres,Castellón/Castelló,964,964,0.964
12124,Vall d'Alba,Castellón/Castelló,2939,2939,2.939
12125,Vall de Almonacid,Castellón/Castelló,288,288,0.288
12126,La Vall d'Uixó,Castellón/Castelló,31587,31587,31.587
12123,Vallat,Castellón/Castelló,59,59,0.059
12127,Vallibona,Castellón/Castelló,67,67,0.067
12128,Vilafamés,Castellón/Castelló,1843,1843,1.843
12129,Vilafranca/Villafranca del Cid,Castellón/Castelló,2202,2202,2.202
12132,Vilanova d'Alcolea,Castellón/Castelló,582,582,0.582
12134,Vilar de Canes,Castellón/Castelló,173,173,0.173
12135,Villarreal/Vila-Real,Castellón/Castelló,51113,51113,51.113
12136,La Vilavella/Villavieja,Castellón/Castelló,3112,3112,3.112
12130,Villahermosa del Río,Castellón/Castelló,472,472,0.472
12131,Villamalur,Castellón/Castelló,98,98,0.098
12133,Villanueva de Viver,Castellón/Castelló,81,81,0.081
12137,Villores,Castellón/Castelló,46,46,0.046
12138,Vinaròs,Castellón/Castelló,28916,28916,28.916
12139,Vistabella del Maestrat,Castellón/Castelló,341,341,0.341
12140,Viver,Castellón/Castelló,1657,1657,1.657
12052,Xert,Castellón/Castelló,686,686,0.686
12141,Zorita del Maestrazgo,Castellón/Castelló,116,116,0.116
12142,Zucaina,Castellón/Castelló,174,174,0.174
13001,Abenójar,Ciudad Real,1343,1343,1.343
13002,Agudo,Ciudad Real,1636,1636,1.636
13003,Alamillo,Ciudad Real,470,470,0.47
13004,Albaladejo,Ciudad Real,1105,1105,1.105
13005,Alcázar de San Juan,Ciudad Real,30549,30549,30.549
13006,Alcoba,Ciudad Real,568,568,0.568
13007,Alcolea de Calatrava,Ciudad Real,1364,1364,1.364
13008,Alcubillas,Ciudad Real,472,472,0.472
13009,Aldea del Rey,Ciudad Real,1604,1604,1.604
13010,Alhambra,Ciudad Real,988,988,0.988
13011,Almadén,Ciudad Real,5100,5100,5.1
13012,Almadenejos,Ciudad Real,403,403,0.403
13013,Almagro,Ciudad Real,8891,8891,8.891
13014,Almedina,Ciudad Real,494,494,0.494
13015,Almodóvar del Campo,Ciudad Real,5942,5942,5.942
13016,Almuradiel,Ciudad Real,758,758,0.758
13017,Anchuras,Ciudad Real,279,279,0.279
13903,Arenales de San Gregorio,Ciudad Real,574,574,0.574
13018,Arenas de San Juan,Ciudad Real,1027,1027,1.027
13019,Argamasilla de Alba,Ciudad Real,6826,6826,6.826
13020,Argamasilla de Calatrava,Ciudad Real,5853,5853,5.853
13021,Arroba de los Montes,Ciudad Real,410,410,0.41
13022,Ballesteros de Calatrava,Ciudad Real,371,371,0.371
13023,Bolaños de Calatrava,Ciudad Real,11991,11991,11.991
13024,Brazatortas,Ciudad Real,998,998,0.998
13025,Cabezarados,Ciudad Real,311,311,0.311
13026,Cabezarrubias del Puerto,Ciudad Real,467,467,0.467
13027,Calzada de Calatrava,Ciudad Real,3687,3687,3.687
13028,Campo de Criptana,Ciudad Real,13202,13202,13.202
13029,Cañada de Calatrava,Ciudad Real,105,105,0.105
13030,Caracuel de Calatrava,Ciudad Real,117,117,0.117
13031,Carrión de Calatrava,Ciudad Real,3074,3074,3.074
13032,Carrizosa,Ciudad Real,1177,1177,1.177
13033,Castellar de Santiago,Ciudad Real,1828,1828,1.828
13038,Chillón,Ciudad Real,1782,1782,1.782
13034,Ciudad Real,Ciudad Real,75081,75081,75.081
13035,Corral de Calatrava,Ciudad Real,1109,1109,1.109
13036,Los Cortijos,Ciudad Real,879,879,0.879
13037,Cózar,Ciudad Real,930,930,0.93
13039,Daimiel,Ciudad Real,17830,17830,17.83
13040,Fernán Caballero,Ciudad Real,976,976,0.976
13041,Fontanarejo,Ciudad Real,247,247,0.247
13042,Fuencaliente,Ciudad Real,1016,1016,1.016
13043,Fuenllana,Ciudad Real,213,213,0.213
13044,Fuente el Fresno,Ciudad Real,3140,3140,3.14
13045,Granátula de Calatrava,Ciudad Real,714,714,0.714
13046,Guadalmez,Ciudad Real,721,721,0.721
13047,Herencia,Ciudad Real,8453,8453,8.453
13048,Hinojosas de Calatrava,Ciudad Real,497,497,0.497
13049,Horcajo de los Montes,Ciudad Real,832,832,0.832
13050,Las Labores,Ciudad Real,564,564,0.564
13904,Llanos del Caudillo,Ciudad Real,694,694,0.694
13051,Luciana,Ciudad Real,368,368,0.368
13052,Malagón,Ciudad Real,7864,7864,7.864
13053,Manzanares,Ciudad Real,17804,17804,17.804
13054,Membrilla,Ciudad Real,5933,5933,5.933
13055,Mestanza,Ciudad Real,662,662,0.662
13056,Miguelturra,Ciudad Real,15655,15655,15.655
13057,Montiel,Ciudad Real,1254,1254,1.254
13058,Moral de Calatrava,Ciudad Real,5199,5199,5.199
13059,Navalpino,Ciudad Real,209,209,0.209
13060,Navas de Estena,Ciudad Real,288,288,0.288
13061,Pedro Muñoz,Ciudad Real,7484,7484,7.484
13062,Picón,Ciudad Real,662,662,0.662
13063,Piedrabuena,Ciudad Real,4391,4391,4.391
13064,Poblete,Ciudad Real,2746,2746,2.746
13065,Porzuna,Ciudad Real,3484,3484,3.484
13066,Pozuelo de Calatrava,Ciudad Real,3656,3656,3.656
13067,Los Pozuelos de Calatrava,Ciudad Real,353,353,0.353
13068,Puebla de Don Rodrigo,Ciudad Real,1151,1151,1.151
13069,Puebla del Príncipe,Ciudad Real,689,689,0.689
13070,Puerto Lápice,Ciudad Real,890,890,0.89
13071,Puertollano,Ciudad Real,46128,46128,46.128
13072,Retuerta del Bullaque,Ciudad Real,929,929,0.929
13901,El Robledo,Ciudad Real,1078,1078,1.078
13902,Ruidera,Ciudad Real,561,561,0.561
13073,Saceruela,Ciudad Real,540,540,0.54
13074,San Carlos del Valle,Ciudad Real,1088,1088,1.088
13075,San Lorenzo de Calatrava,Ciudad Real,211,211,0.211
13076,Santa Cruz de los Cáñamos,Ciudad Real,515,515,0.515
13077,Santa Cruz de Mudela,Ciudad Real,4029,4029,4.029
13078,Socuéllamos,Ciudad Real,12078,12078,12.078
13080,Solana del Pino,Ciudad Real,318,318,0.318
13079,La Solana,Ciudad Real,15346,15346,15.346
13081,Terrinches,Ciudad Real,642,642,0.642
13082,Tomelloso,Ciudad Real,36019,36019,36.019
13083,Torralba de Calatrava,Ciudad Real,2995,2995,2.995
13084,Torre de Juan Abad,Ciudad Real,989,989,0.989
13085,Torrenueva,Ciudad Real,2637,2637,2.637
13086,Valdemanco del Esteras,Ciudad Real,164,164,0.164
13087,Valdepeñas,Ciudad Real,30165,30165,30.165
13088,Valenzuela de Calatrava,Ciudad Real,662,662,0.662
13089,Villahermosa,Ciudad Real,1774,1774,1.774
13090,Villamanrique,Ciudad Real,1114,1114,1.114
13091,Villamayor de Calatrava,Ciudad Real,611,611,0.611
13092,Villanueva de la Fuente,Ciudad Real,1996,1996,1.996
13093,Villanueva de los Infantes,Ciudad Real,4841,4841,4.841
13094,Villanueva de San Carlos,Ciudad Real,279,279,0.279
13095,Villar del Pozo,Ciudad Real,57,57,0.057
13096,Villarrubia de los Ojos,Ciudad Real,9788,9788,9.788
13097,Villarta de San Juan,Ciudad Real,2718,2718,2.718
13098,Viso del Marqués,Ciudad Real,2224,2224,2.224
14001,Adamuz,Córdoba,4136,4136,4.136
14002,Aguilar de la Frontera,Córdoba,13398,13398,13.398
14003,Alcaracejos,Córdoba,1485,1485,1.485
14004,Almedinilla,Córdoba,2355,2355,2.355
14005,Almodóvar del Río,Córdoba,8041,8041,8.041
14006,Añora,Córdoba,1529,1529,1.529
14007,Baena,Córdoba,18857,18857,18.857
14008,Belalcázar,Córdoba,3210,3210,3.21
14009,Belmez,Córdoba,2931,2931,2.931
14010,Benamejí,Córdoba,4976,4976,4.976
14011,Los Blázquez,Córdoba,661,661,0.661
14012,Bujalance,Córdoba,7312,7312,7.312
14013,Cabra,Córdoba,20237,20237,20.237
14014,Cañete de las Torres,Córdoba,2885,2885,2.885
14015,Carcabuey,Córdoba,2373,2373,2.373
14016,Cardeña,Córdoba,1476,1476,1.476
14017,La Carlota,Córdoba,14252,14252,14.252
14018,El Carpio,Córdoba,4381,4381,4.381
14019,Castro del Río,Córdoba,7757,7757,7.757
14020,Conquista,Córdoba,374,374,0.374
14021,Córdoba,Córdoba,322327,322327,322.327
14022,Doña Mencía,Córdoba,4610,4610,4.61
14023,Dos Torres,Córdoba,2401,2401,2.401
14024,Encinas Reales,Córdoba,2257,2257,2.257
14025,Espejo,Córdoba,3276,3276,3.276
14026,Espiel,Córdoba,2431,2431,2.431
14027,Fernán-Núñez,Córdoba,9670,9670,9.67
14901,Fuente Carreteros,Córdoba,1139,1139,1.139
14028,Fuente la Lancha,Córdoba,339,339,0.339
14029,Fuente Obejuna,Córdoba,4501,4501,4.501
14030,Fuente Palmera,Córdoba,9916,9916,9.916
14031,Fuente-Tójar,Córdoba,676,676,0.676
14032,La Granjuela,Córdoba,432,432,0.432
14033,Guadalcázar,Córdoba,1568,1568,1.568
14902,La Guijarrosa,Córdoba,1380,1380,1.38
14034,El Guijo,Córdoba,349,349,0.349
14035,Hinojosa del Duque,Córdoba,6676,6676,6.676
14036,Hornachuelos,Córdoba,4517,4517,4.517
14037,Iznájar,Córdoba,4104,4104,4.104
14038,Lucena,Córdoba,42741,42741,42.741
14039,Luque,Córdoba,2958,2958,2.958
14040,Montalbán de Córdoba,Córdoba,4524,4524,4.524
14041,Montemayor,Córdoba,3864,3864,3.864
14042,Montilla,Córdoba,22617,22617,22.617
14043,Montoro,Córdoba,9258,9258,9.258
14044,Monturque,Córdoba,1946,1946,1.946
14045,Moriles,Córdoba,3724,3724,3.724
14046,Nueva Carteya,Córdoba,5350,5350,5.35
14047,Obejo,Córdoba,2029,2029,2.029
14048,Palenciana,Córdoba,1466,1466,1.466
14049,Palma del Río,Córdoba,20973,20973,20.973
14050,Pedro Abad,Córdoba,2810,2810,2.81
14051,Pedroche,Córdoba,1493,1493,1.493
14052,Peñarroya-Pueblonuevo,Córdoba,10530,10530,10.53
14053,Posadas,Córdoba,7312,7312,7.312
14054,Pozoblanco,Córdoba,17169,17169,17.169
14055,Priego de Córdoba,Córdoba,22288,22288,22.288
14056,Puente Genil,Córdoba,29848,29848,29.848
14057,La Rambla,Córdoba,7530,7530,7.53
14058,Rute,Córdoba,9840,9840,9.84
14059,San Sebastián de los Ballesteros,Córdoba,832,832,0.832
14061,Santa Eufemia,Córdoba,746,746,0.746
14060,Santaella,Córdoba,4612,4612,4.612
14062,Torrecampo,Córdoba,1019,1019,1.019
14063,Valenzuela,Córdoba,1098,1098,1.098
14064,Valsequillo,Córdoba,345,345,0.345
14065,La Victoria,Córdoba,2348,2348,2.348
14066,Villa del Río,Córdoba,7022,7022,7.022
14067,Villafranca de Córdoba,Córdoba,4904,4904,4.904
14068,Villaharta,Córdoba,639,639,0.639
14069,Villanueva de Córdoba,Córdoba,8666,8666,8.666
14070,Villanueva del Duque,Córdoba,1453,1453,1.453
14071,Villanueva del Rey,Córdoba,1001,1001,1.001
14072,Villaralto,Córdoba,1103,1103,1.103
14073,Villaviciosa de Córdoba,Córdoba,3200,3200,3.2
14074,El Viso,Córdoba,2534,2534,2.534
14075,Zuheros,Córdoba,635,635,0.635
15001,Abegondo,A Coruña,5492,5492,5.492
15002,Ames,A Coruña,32062,32062,32.062
15003,Aranga,A Coruña,1833,1833,1.833
15004,Ares,A Coruña,5996,5996,5.996
15005,Arteixo,A Coruña,32914,32914,32.914
15006,Arzúa,A Coruña,5970,5970,5.97
15007,A Baña,A Coruña,3391,3391,3.391
15008,Bergondo,A Coruña,6817,6817,6.817
15009,Betanzos,A Coruña,13024,13024,13.024
15010,Boimorto,A Coruña,1935,1935,1.935
15011,Boiro,A Coruña,18944,18944,18.944
15012,Boqueixón,A Coruña,4195,4195,4.195
15013,Brión,A Coruña,7956,7956,7.956
15014,Cabana de Bergantiños,A Coruña,4170,4170,4.17
15015,Cabanas,A Coruña,3372,3372,3.372
15016,Camariñas,A Coruña,5222,5222,5.222
15017,Cambre,A Coruña,24635,24635,24.635
15018,A Capela,A Coruña,1241,1241,1.241
15019,Carballo,A Coruña,31418,31418,31.418
15901,Cariño,A Coruña,3764,3764,3.764
15020,Carnota,A Coruña,3878,3878,3.878
15021,Carral,A Coruña,6581,6581,6.581
15022,Cedeira,A Coruña,6638,6638,6.638
15023,Cee,A Coruña,7573,7573,7.573
15024,Cerceda,A Coruña,4995,4995,4.995
15025,Cerdido,A Coruña,1076,1076,1.076
15027,Coirós,A Coruña,1870,1870,1.87
15028,Corcubión,A Coruña,1599,1599,1.599
15029,Coristanco,A Coruña,5882,5882,5.882
15030,A Coruña,A Coruña,245541,245541,245.541
15031,Culleredo,A Coruña,30853,30853,30.853
15032,Curtis,A Coruña,4069,4069,4.069
15033,Dodro,A Coruña,2724,2724,2.724
15034,Dumbría,A Coruña,2967,2967,2.967
15035,Fene,A Coruña,12850,12850,12.85
15036,Ferrol,A Coruña,64928,64928,64.928
15037,Fisterra,A Coruña,4700,4700,4.7
15038,Frades,A Coruña,2296,2296,2.296
15039,Irixoa,A Coruña,1339,1339,1.339
15041,A Laracha,A Coruña,11505,11505,11.505
15040,Laxe,A Coruña,3015,3015,3.015
15042,Lousame,A Coruña,3239,3239,3.239
15043,Malpica de Bergantiños,A Coruña,5334,5334,5.334
15044,Mañón,A Coruña,1305,1305,1.305
15045,Mazaricos,A Coruña,3820,3820,3.82
15046,Melide,A Coruña,7437,7437,7.437
15047,Mesía,A Coruña,2478,2478,2.478
15048,Miño,A Coruña,6445,6445,6.445
15049,Moeche,A Coruña,1206,1206,1.206
15050,Monfero,A Coruña,1915,1915,1.915
15051,Mugardos,A Coruña,5196,5196,5.196
15053,Muros,A Coruña,8397,8397,8.397
15052,Muxía,A Coruña,4567,4567,4.567
15054,Narón,A Coruña,38810,38810,38.81
15055,Neda,A Coruña,5043,5043,5.043
15056,Negreira,A Coruña,6775,6775,6.775
15057,Noia,A Coruña,14243,14243,14.243
15058,Oleiros,A Coruña,36874,36874,36.874
15059,Ordes,A Coruña,12593,12593,12.593
15060,Oroso,A Coruña,7515,7515,7.515
15061,Ortigueira,A Coruña,5629,5629,5.629
15062,Outes,A Coruña,6139,6139,6.139
15902,Oza-Cesuras,A Coruña,5166,5166,5.166
15064,Paderne,A Coruña,2399,2399,2.399
15065,Padrón,A Coruña,8295,8295,8.295
15066,O Pino,A Coruña,4637,4637,4.637
15067,A Pobra do Caramiñal,A Coruña,9297,9297,9.297
15068,Ponteceso,A Coruña,5450,5450,5.45
15069,Pontedeume,A Coruña,7642,7642,7.642
15070,As Pontes de García Rodríguez,A Coruña,9885,9885,9.885
15071,Porto do Son,A Coruña,9181,9181,9.181
15072,Rianxo,A Coruña,11021,11021,11.021
15073,Ribeira,A Coruña,26825,26825,26.825
15074,Rois,A Coruña,4496,4496,4.496
15075,Sada,A Coruña,16436,16436,16.436
15076,San Sadurniño,A Coruña,2817,2817,2.817
15077,Santa Comba,A Coruña,9355,9355,9.355
15078,Santiago de Compostela,A Coruña,97798,97798,97.798
15079,Santiso,A Coruña,1530,1530,1.53
15080,Sobrado,A Coruña,1770,1770,1.77
15081,As Somozas,A Coruña,1077,1077,1.077
15082,Teo,A Coruña,18846,18846,18.846
15083,Toques,A Coruña,1100,1100,1.1
15084,Tordoia,A Coruña,3250,3250,3.25
15085,Touro,A Coruña,3490,3490,3.49
15086,Trazo,A Coruña,3042,3042,3.042
15088,Val do Dubra,A Coruña,3845,3845,3.845
15087,Valdoviño,A Coruña,6876,6876,6.876
15089,Vedra,A Coruña,5039,5039,5.039
15091,Vilarmaior,A Coruña,1221,1221,1.221
15090,Vilasantar,A Coruña,1218,1218,1.218
15092,Vimianzo,A Coruña,6921,6921,6.921
15093,Zas,A Coruña,4386,4386,4.386
16001,Abia de la Obispalía,Cuenca,57,57,0.057
16002,El Acebrón,Cuenca,227,227,0.227
16003,Alarcón,Cuenca,160,160,0.16
16004,Albaladejo del Cuende,Cuenca,240,240,0.24
16005,Albalate de las Nogueras,Cuenca,257,257,0.257
16006,Albendea,Cuenca,129,129,0.129
16007,La Alberca de Záncara,Cuenca,1591,1591,1.591
16008,Alcalá de la Vega,Cuenca,85,85,0.085
16009,Alcantud,Cuenca,49,49,0.049
16010,Alcázar del Rey,Cuenca,141,141,0.141
16011,Alcohujate,Cuenca,29,29,0.029
16012,Alconchel de la Estrella,Cuenca,89,89,0.089
16013,Algarra,Cuenca,24,24,0.024
16014,Aliaguilla,Cuenca,643,643,0.643
16015,La Almarcha,Cuenca,394,394,0.394
16016,Almendros,Cuenca,233,233,0.233
16017,Almodóvar del Pinar,Cuenca,383,383,0.383
16018,Almonacid del Marquesado,Cuenca,442,442,0.442
16019,Altarejos,Cuenca,198,198,0.198
16020,Arandilla del Arroyo,Cuenca,7,7,0.007
16905,Arcas,Cuenca,1887,1887,1.887
16022,Arcos de la Sierra,Cuenca,74,74,0.074
16024,Arguisuelas,Cuenca,136,136,0.136
16025,Arrancacepas,Cuenca,21,21,0.021
16026,Atalaya del Cañavate,Cuenca,104,104,0.104
16027,Barajas de Melo,Cuenca,1008,1008,1.008
16029,Barchín del Hoyo,Cuenca,96,96,0.096
16030,Bascuñana de San Pedro,Cuenca,20,20,0.02
16031,Beamud,Cuenca,39,39,0.039
16032,Belinchón,Cuenca,375,375,0.375
16033,Belmonte,Cuenca,1830,1830,1.83
16034,Belmontejo,Cuenca,144,144,0.144
16035,Beteta,Cuenca,223,223,0.223
16036,Boniches,Cuenca,138,138,0.138
16038,Buciegas,Cuenca,32,32,0.032
16039,Buenache de Alarcón,Cuenca,455,455,0.455
16040,Buenache de la Sierra,Cuenca,105,105,0.105
16041,Buendía,Cuenca,409,409,0.409
16042,Campillo de Altobuey,Cuenca,1245,1245,1.245
16043,Campillos-Paravientos,Cuenca,103,103,0.103
16044,Campillos-Sierra,Cuenca,32,32,0.032
16901,Campos del Paraíso,Cuenca,725,725,0.725
16045,Canalejas del Arroyo,Cuenca,180,180,0.18
16046,Cañada del Hoyo,Cuenca,226,226,0.226
16047,Cañada Juncosa,Cuenca,244,244,0.244
16048,Cañamares,Cuenca,468,468,0.468
16049,El Cañavate,Cuenca,139,139,0.139
16050,Cañaveras,Cuenca,243,243,0.243
16051,Cañaveruelas,Cuenca,132,132,0.132
16052,Cañete,Cuenca,767,767,0.767
16053,Cañizares,Cuenca,430,430,0.43
16055,Carboneras de Guadazaón,Cuenca,764,764,0.764
16056,Cardenete,Cuenca,494,494,0.494
16057,Carrascosa,Cuenca,66,66,0.066
16058,Carrascosa de Haro,Cuenca,101,101,0.101
16060,Casas de Benítez,Cuenca,820,820,0.82
16061,Casas de Fernando Alonso,Cuenca,1159,1159,1.159
16062,Casas de Garcimolina,Cuenca,29,29,0.029
16063,Casas de Guijarro,Cuenca,121,121,0.121
16064,Casas de Haro,Cuenca,837,837,0.837
16065,Casas de los Pinos,Cuenca,424,424,0.424
16066,Casasimarro,Cuenca,3095,3095,3.095
16067,Castejón,Cuenca,132,132,0.132
16068,Castillejo de Iniesta,Cuenca,143,143,0.143
16070,Castillejo-Sierra,Cuenca,28,28,0.028
16072,Castillo de Garcimuñoz,Cuenca,132,132,0.132
16071,Castillo-Albaráñez,Cuenca,20,20,0.02
16073,Cervera del Llano,Cuenca,217,217,0.217
16023,Chillarón de Cuenca,Cuenca,680,680,0.68
16081,Chumillas,Cuenca,61,61,0.061
16074,La Cierva,Cuenca,34,34,0.034
16078,Cuenca,Cuenca,54187,54187,54.187
16079,Cueva del Hierro,Cuenca,35,35,0.035
16082,Enguídanos,Cuenca,303,303,0.303
16083,Fresneda de Altarejos,Cuenca,41,41,0.041
16084,Fresneda de la Sierra,Cuenca,48,48,0.048
16085,La Frontera,Cuenca,147,147,0.147
16086,Fuente de Pedro Naharro,Cuenca,1211,1211,1.211
16087,Fuentelespino de Haro,Cuenca,247,247,0.247
16088,Fuentelespino de Moya,Cuenca,102,102,0.102
16904,Fuentenava de Jábaga,Cuenca,513,513,0.513
16089,Fuentes,Cuenca,467,467,0.467
16091,Fuertescusa,Cuenca,57,57,0.057
16092,Gabaldón,Cuenca,171,171,0.171
16093,Garaballa,Cuenca,65,65,0.065
16094,Gascueña,Cuenca,149,149,0.149
